product_id,product_name,category,brand,price,cost,stock_quantity,supplier,date_added,last_sold_date,status
240,City Slicker,hybrid,Scott,392.82,621.07,144.0,123 Distributors,9/13/2013,4/19/2003,Out of Stock
241,Mountain Beast,cruiser,Bianchi,988.26,971.85,158.8,123 Distributors,6/21/2003,8/20/2020,Available
242,Urban Cruiser,mountain,Giant,706.02,695.25,549.52,ABC Suppliers,1/7/2012,9/24/2008,Discontinued
243,City Slicker,mountain,Bianchi,486.4,507.54,474.24,Best Deals Inc.,3/20/2010,2/16/2002,Available
244,City Slicker,road,Specialized,399.88,629.15,75.23,XYZ Company,1/1/2016,10/23/2006,Available
245,City Slicker,mountain,Bianchi,930.98,689.43,925.29,XYZ Company,10/27/2020,9/16/2020,Available
246,Urban Cruiser,road,Specialized,198.24,908.13,357.47,ABC Suppliers,10/16/2002,8/8/2015,Available
247,Speed Demon,cruiser,Cannondale,930.05,615.93,701.1,123 Distributors,9/18/2000,6/15/2012,Discontinued
248,Mountain Beast,hybrid,Bianchi,74.74,188.05,572.13,XYZ Company,2/1/2005,4/16/2015,Discontinued
249,Urban Cruiser,cruiser,Giant,888.54,682.09,895.03,XYZ Company,2/2/2016,11/7/2012,Available
250,Speed Demon,BMX,Trek,832.99,721.53,42.94,123 Distributors,7/24/2003,5/25/2016,Discontinued
251,Mountain Beast,mountain,Trek,7.81,792.98,839.94,Best Deals Inc.,9/16/2009,7/27/2022,Available
252,City Slicker,hybrid,Cannondale,450.0,958.72,417.01,123 Distributors,9/3/2022,4/5/2020,Discontinued
253,Trail Blazer,BMX,Trek,161.63,51.87,504.66,Best Deals Inc.,11/13/2022,1/4/2007,Out of Stock
254,Speed Demon,road,Scott,767.26,611.19,655.55,ABC Suppliers,9/10/2011,11/6/2007,Available
255,Speed Demon,mountain,Bianchi,333.12,488.98,502.04,123 Distributors,7/22/2015,8/14/2004,Available
256,Mountain Beast,cruiser,Bianchi,150.39,858.96,572.61,ABC Suppliers,10/16/2003,8/21/2002,Available
257,City Slicker,BMX,Specialized,806.17,854.28,149.02,Best Deals Inc.,4/16/2015,6/13/2021,Available
258,Mountain Beast,BMX,Giant,490.24,962.8,789.31,XYZ Company,7/8/2001,12/19/2003,Out of Stock
259,Mountain Beast,hybrid,Specialized,179.62,859.9,843.52,123 Distributors,10/10/2006,6/2/2003,Available
260,City Slicker,road,Bianchi,551.5,222.96,132.16,ABC Suppliers,1/23/2006,2/4/2024,Discontinued
261,Mountain Beast,hybrid,Cannondale,415.8,459.66,155.85,123 Distributors,6/16/2004,2/19/2012,Out of Stock
262,City Slicker,BMX,Cannondale,267.13,482.09,72.02,123 Distributors,4/23/2017,4/6/2024,Out of Stock
263,City Slicker,hybrid,Scott,599.22,357.71,2.14,ABC Suppliers,10/12/2001,8/16/2017,Discontinued
264,Trail Blazer,hybrid,Bianchi,636.25,388.71,615.42,123 Distributors,5/16/2009,8/20/2011,Out of Stock
265,City Slicker,hybrid,Trek,127.28,687.42,626.06,Best Deals Inc.,4/7/2013,5/20/2016,Discontinued
266,Speed Demon,BMX,Specialized,788.76,947.04,831.34,123 Distributors,3/9/2014,2/6/2011,Out of Stock
267,Speed Demon,cruiser,Bianchi,225.15,496.46,471.07,XYZ Company,3/20/2010,5/19/2019,Available
268,Trail Blazer,cruiser,Specialized,695.84,891.55,638.6,Best Deals Inc.,3/25/2007,11/30/2021,Discontinued
269,Mountain Beast,cruiser,Bianchi,826.87,961.63,158.3,XYZ Company,3/27/2020,10/9/2011,Out of Stock
270,Speed Demon,mountain,Giant,328.1,302.71,138.49,Best Deals Inc.,12/11/2019,3/17/2023,Available
271,City Slicker,BMX,Giant,512.57,655.4,842.99,Best Deals Inc.,2/21/2012,6/30/2023,Available
272,Urban Cruiser,hybrid,Specialized,128.51,886.12,724.53,Best Deals Inc.,5/6/2021,8/22/2010,Out of Stock
273,Mountain Beast,cruiser,Bianchi,66.34,134.41,613.25,XYZ Company,8/23/2014,3/23/2022,Out of Stock
274,Urban Cruiser,hybrid,Bianchi,197.65,577.47,750.05,ABC Suppliers,3/24/2007,6/24/2006,Available
275,Mountain Beast,road,Specialized,89.52,266.33,329.42,XYZ Company,11/18/2008,5/23/2016,Available
276,Urban Cruiser,hybrid,Specialized,99.01,639.18,917.87,XYZ Company,6/11/2018,8/13/2007,Available
277,Trail Blazer,mountain,Bianchi,891.66,483.3,503.99,ABC Suppliers,10/7/2009,3/27/2004,Out of Stock
278,Mountain Beast,cruiser,Scott,773.57,273.39,997.08,123 Distributors,12/7/2007,11/29/2023,Available
279,Urban Cruiser,mountain,Specialized,452.17,835.2,99.95,123 Distributors,6/14/2006,8/16/2012,Out of Stock
280,Trail Blazer,road,Cannondale,737.55,422.99,824.64,123 Distributors,8/21/2002,12/22/2009,Available
281,City Slicker,hybrid,Bianchi,993.29,58.02,588.39,Best Deals Inc.,10/14/2022,7/24/2015,Out of Stock
282,City Slicker,BMX,Scott,753.77,867.87,187.75,123 Distributors,8/21/2017,10/13/2003,Available
283,City Slicker,road,Trek,177.5,28.37,654.74,XYZ Company,9/11/2001,5/9/2013,Available
284,Mountain Beast,road,Cannondale,975.28,419.95,493.1,Best Deals Inc.,4/19/2002,3/18/2006,Out of Stock
285,Urban Cruiser,mountain,Bianchi,561.79,524.95,900.0,Best Deals Inc.,6/7/2008,9/1/2020,Out of Stock
286,City Slicker,hybrid,Bianchi,830.22,877.48,791.61,123 Distributors,7/26/2004,10/13/2016,Available
287,Trail Blazer,road,Bianchi,31.88,324.0,272.18,ABC Suppliers,5/22/2007,1/27/2013,Discontinued
288,City Slicker,hybrid,Cannondale,19.01,311.14,227.4,123 Distributors,2/19/2008,4/15/2022,Discontinued
289,Trail Blazer,BMX,Scott,989.07,46.19,315.64,XYZ Company,12/5/2007,1/1/2023,Discontinued
290,Mountain Beast,cruiser,Bianchi,184.5,984.56,406.81,123 Distributors,6/17/2006,4/17/2007,Out of Stock
291,Speed Demon,cruiser,Cannondale,617.32,324.61,43.55,XYZ Company,7/24/2018,11/11/2016,Out of Stock
292,Urban Cruiser,BMX,Trek,760.18,306.78,853.06,ABC Suppliers,7/26/2012,8/10/2013,Discontinued
293,Urban Cruiser,cruiser,Trek,500.18,311.32,559.77,XYZ Company,6/11/2005,11/23/2012,Out of Stock
294,Urban Cruiser,road,Cannondale,813.33,174.36,749.61,XYZ Company,6/9/2019,1/31/2017,Out of Stock
295,Trail Blazer,mountain,Cannondale,793.75,388.29,123.88,Best Deals Inc.,4/7/2012,3/24/2010,Discontinued
296,Speed Demon,hybrid,Giant,44.21,958.06,695.84,ABC Suppliers,8/14/2008,6/2/2023,Available
297,City Slicker,road,Specialized,751.82,216.28,149.4,ABC Suppliers,3/14/2002,3/9/2013,Out of Stock
298,City Slicker,cruiser,Cannondale,233.29,368.29,599.99,XYZ Company,7/9/2016,5/12/2010,Discontinued
299,Urban Cruiser,road,Giant,396.18,553.63,256.28,ABC Suppliers,11/26/2008,5/26/2015,Out of Stock
300,City Slicker,hybrid,Giant,636.41,22.74,842.18,123 Distributors,3/22/2012,4/19/2002,Out of Stock
301,Urban Cruiser,cruiser,Cannondale,137.89,771.21,16.93,XYZ Company,7/23/2016,10/10/2004,Discontinued
302,Urban Cruiser,road,Scott,40.56,781.13,110.6,Best Deals Inc.,11/18/2015,10/29/2021,Discontinued
303,Urban Cruiser,road,Bianchi,51.55,700.72,199.07,123 Distributors,10/26/2011,12/6/2018,Discontinued
304,Mountain Beast,mountain,Bianchi,232.35,639.34,481.24,123 Distributors,7/1/2007,7/15/2020,Out of Stock
305,City Slicker,mountain,Giant,761.77,797.31,892.57,Best Deals Inc.,1/30/2008,9/21/2017,Available
306,City Slicker,mountain,Giant,686.01,472.71,111.05,ABC Suppliers,10/14/2009,1/22/2017,Discontinued
307,Urban Cruiser,road,Giant,714.05,216.85,135.63,Best Deals Inc.,11/23/2003,10/13/2010,Out of Stock
308,Speed Demon,hybrid,Bianchi,782.29,248.74,55.64,XYZ Company,10/27/2012,4/19/2010,Discontinued
309,Urban Cruiser,mountain,Cannondale,948.68,362.49,73.87,XYZ Company,8/29/2012,6/18/2013,Out of Stock
310,Urban Cruiser,mountain,Giant,809.56,747.64,972.22,XYZ Company,5/26/2010,11/11/2004,Available
311,Speed Demon,cruiser,Giant,212.66,775.65,673.6,Best Deals Inc.,6/3/2016,12/5/2021,Discontinued
312,Urban Cruiser,mountain,Giant,21.79,406.01,665.38,123 Distributors,10/6/2017,10/25/2014,Available
313,Trail Blazer,road,Scott,75.45,401.9,334.48,Best Deals Inc.,6/22/2017,12/22/2023,Available
314,Trail Blazer,mountain,Cannondale,158.16,326.82,193.75,XYZ Company,9/6/2004,6/26/2017,Discontinued
315,Urban Cruiser,hybrid,Scott,442.46,673.89,117.21,Best Deals Inc.,5/16/2021,5/16/2011,Available
316,Mountain Beast,road,Scott,563.86,609.86,597.9,123 Distributors,5/21/2002,9/19/2019,Out of Stock
317,City Slicker,hybrid,Bianchi,287.29,174.73,328.59,XYZ Company,6/25/2008,4/8/2021,Available
318,City Slicker,road,Trek,421.62,874.21,211.91,Best Deals Inc.,5/27/2012,12/14/2004,Discontinued
319,Mountain Beast,mountain,Specialized,51.52,81.12,87.91,Best Deals Inc.,4/8/2015,1/29/2020,Discontinued
320,City Slicker,mountain,Cannondale,434.36,551.5,554.74,XYZ Company,10/12/2013,8/13/2013,Available
321,Trail Blazer,cruiser,Bianchi,705.51,669.45,718.26,123 Distributors,7/5/2001,4/30/2021,Discontinued
322,Trail Blazer,hybrid,Cannondale,46.76,740.16,532.79,ABC Suppliers,12/1/2001,4/3/2017,Out of Stock
323,Mountain Beast,BMX,Giant,139.99,652.27,244.0,XYZ Company,5/9/2011,10/22/2013,Discontinued
324,City Slicker,BMX,Scott,183.07,183.02,250.41,XYZ Company,12/28/2009,9/12/2017,Discontinued
325,Urban Cruiser,hybrid,Cannondale,310.02,330.9,552.66,ABC Suppliers,2/22/2001,10/15/2017,Available
326,Urban Cruiser,road,Trek,753.67,346.15,832.38,Best Deals Inc.,3/31/2004,6/23/2021,Discontinued
327,Mountain Beast,BMX,Trek,126.62,998.57,563.06,Best Deals Inc.,6/30/2013,3/7/2023,Out of Stock
328,Speed Demon,BMX,Cannondale,811.47,479.1,788.96,ABC Suppliers,11/16/2017,11/11/2005,Out of Stock
329,Mountain Beast,BMX,Specialized,155.49,810.53,439.45,XYZ Company,4/17/2022,6/25/2016,Out of Stock
330,Trail Blazer,BMX,Trek,695.85,139.94,648.93,123 Distributors,2/13/2013,11/1/2016,Out of Stock
331,Mountain Beast,hybrid,Bianchi,477.77,729.32,517.63,123 Distributors,12/18/2014,7/27/2013,Out of Stock
332,Speed Demon,hybrid,Giant,951.6,671.66,381.29,Best Deals Inc.,1/28/2019,5/16/2015,Available
333,Speed Demon,hybrid,Bianchi,682.26,353.2,439.47,XYZ Company,7/29/2003,8/7/2005,Out of Stock
334,Urban Cruiser,BMX,Cannondale,859.53,503.41,627.32,123 Distributors,6/17/2010,11/26/2023,Available
335,Trail Blazer,cruiser,Giant,354.13,960.2,54.84,XYZ Company,1/2/2021,10/11/2012,Discontinued
336,Speed Demon,cruiser,Specialized,874.24,654.67,205.14,Best Deals Inc.,9/3/2020,1/7/2005,Available
337,City Slicker,road,Scott,526.72,109.17,85.84,ABC Suppliers,1/19/2004,8/25/2018,Discontinued
338,Trail Blazer,BMX,Specialized,726.71,763.34,253.77,ABC Suppliers,10/22/2000,9/4/2003,Out of Stock
339,Mountain Beast,hybrid,Trek,128.18,478.89,532.06,ABC Suppliers,8/26/2010,4/8/2019,Available
340,Trail Blazer,road,Cannondale,513.31,949.39,292.93,XYZ Company,9/27/2004,4/17/2008,Out of Stock
341,Mountain Beast,hybrid,Trek,285.57,945.04,626.77,Best Deals Inc.,10/10/2020,1/24/2008,Discontinued
342,Urban Cruiser,road,Giant,847.64,730.33,306.55,Best Deals Inc.,7/16/2009,3/27/2006,Available
343,Urban Cruiser,cruiser,Trek,883.96,138.23,984.03,Best Deals Inc.,4/2/2019,8/30/2002,Out of Stock
344,Trail Blazer,hybrid,Cannondale,899.08,618.3,956.42,123 Distributors,2/10/2005,8/24/2010,Available
345,Trail Blazer,road,Trek,446.73,437.98,631.99,ABC Suppliers,2/5/2022,5/26/2019,Out of Stock
346,Mountain Beast,road,Specialized,327.11,21.13,493.92,Best Deals Inc.,5/23/2006,2/8/2015,Discontinued
347,Speed Demon,road,Bianchi,116.64,332.28,835.21,ABC Suppliers,5/7/2015,10/23/2020,Available
348,Trail Blazer,road,Specialized,303.08,957.26,607.91,XYZ Company,3/11/2015,9/24/2011,Discontinued
349,Mountain Beast,mountain,Giant,483.75,886.78,535.33,XYZ Company,5/27/2003,6/15/2003,Available
350,Trail Blazer,mountain,Specialized,315.0,972.58,262.64,123 Distributors,11/27/2010,9/25/2016,Discontinued
351,City Slicker,hybrid,Trek,149.05,842.63,300.88,XYZ Company,6/7/2019,4/17/2019,Available
352,City Slicker,mountain,Cannondale,119.42,598.79,876.49,ABC Suppliers,7/4/2017,9/2/2006,Discontinued
353,City Slicker,road,Bianchi,37.76,568.58,118.54,XYZ Company,8/8/2022,12/31/2003,Discontinued
354,Speed Demon,mountain,Specialized,832.49,239.2,172.45,Best Deals Inc.,10/13/2013,6/26/2002,Out of Stock
355,Mountain Beast,road,Cannondale,255.91,341.57,612.02,XYZ Company,5/27/2015,4/9/2011,Available
356,Mountain Beast,mountain,Cannondale,249.95,696.77,677.5,XYZ Company,7/11/2003,5/23/2011,Available
357,City Slicker,cruiser,Scott,203.82,261.67,750.98,123 Distributors,5/15/2007,4/7/2015,Out of Stock
358,Speed Demon,mountain,Bianchi,424.91,692.01,313.38,123 Distributors,6/25/2009,7/24/2019,Discontinued
359,Mountain Beast,cruiser,Specialized,739.98,393.82,835.94,123 Distributors,8/27/2006,5/10/2016,Out of Stock
360,Speed Demon,BMX,Cannondale,551.16,414.4,823.13,123 Distributors,6/16/2013,4/30/2019,Available
361,Urban Cruiser,BMX,Trek,662.41,49.37,331.51,123 Distributors,3/6/2009,1/15/2015,Discontinued
362,Speed Demon,hybrid,Scott,524.01,961.2,744.59,XYZ Company,2/12/2019,8/29/2011,Discontinued
363,Urban Cruiser,mountain,Trek,810.02,930.19,971.53,Best Deals Inc.,10/19/2009,4/20/2020,Available
364,Mountain Beast,mountain,Cannondale,244.79,764.82,533.42,123 Distributors,2/28/2003,2/1/2013,Available
365,Urban Cruiser,mountain,Cannondale,202.64,131.57,212.61,123 Distributors,10/1/2016,1/13/2006,Out of Stock
366,Trail Blazer,cruiser,Cannondale,243.18,624.21,228.38,XYZ Company,8/11/2009,6/14/2010,Out of Stock
367,Speed Demon,road,Scott,87.1,560.67,281.31,ABC Suppliers,3/8/2007,3/10/2007,Available
368,City Slicker,cruiser,Specialized,638.4,716.41,807.17,XYZ Company,11/4/2002,6/27/2017,Available
369,Trail Blazer,cruiser,Bianchi,425.78,635.07,588.4,XYZ Company,1/13/2005,7/13/2010,Out of Stock
370,Urban Cruiser,BMX,Giant,598.05,951.89,392.03,123 Distributors,11/20/2019,4/21/2009,Discontinued
371,City Slicker,mountain,Cannondale,492.44,621.24,611.92,Best Deals Inc.,3/6/2012,10/22/2019,Available
372,City Slicker,mountain,Bianchi,748.67,976.53,36.7,Best Deals Inc.,4/11/2002,4/1/2012,Discontinued
373,Speed Demon,road,Cannondale,99.43,242.38,904.69,123 Distributors,6/23/2012,12/10/2010,Out of Stock
374,Mountain Beast,mountain,Specialized,551.08,467.09,650.46,XYZ Company,10/8/2013,5/29/2016,Discontinued
375,City Slicker,mountain,Scott,34.4,745.07,662.21,Best Deals Inc.,10/5/2019,1/15/2012,Discontinued
376,Speed Demon,BMX,Specialized,992.15,900.82,989.29,XYZ Company,7/30/2011,11/19/2004,Discontinued
377,Urban Cruiser,cruiser,Giant,660.95,969.7,596.28,Best Deals Inc.,2/16/2019,3/18/2008,Out of Stock
378,City Slicker,hybrid,Trek,452.94,533.84,93.57,ABC Suppliers,12/4/2015,5/16/2023,Out of Stock
379,Trail Blazer,mountain,Bianchi,673.75,147.32,218.73,123 Distributors,8/24/2010,5/30/2004,Out of Stock
380,Trail Blazer,BMX,Specialized,646.4,973.21,490.29,ABC Suppliers,7/19/2016,4/3/2015,Out of Stock
381,City Slicker,mountain,Specialized,200.7,322.84,270.28,XYZ Company,8/26/2020,9/21/2010,Out of Stock
382,Trail Blazer,BMX,Cannondale,873.15,666.0,518.75,Best Deals Inc.,9/24/2022,10/12/2021,Out of Stock
383,Trail Blazer,hybrid,Cannondale,867.02,707.54,816.59,Best Deals Inc.,3/17/2003,2/1/2004,Available
384,Urban Cruiser,BMX,Bianchi,972.75,614.5,879.38,ABC Suppliers,8/31/2008,1/23/2014,Out of Stock
385,Mountain Beast,road,Specialized,224.13,27.28,232.2,ABC Suppliers,1/4/2019,12/14/2019,Available
386,Trail Blazer,BMX,Giant,150.34,118.99,952.69,Best Deals Inc.,10/14/2005,8/6/2020,Out of Stock
387,Speed Demon,road,Trek,277.69,471.43,296.88,XYZ Company,8/3/2021,5/5/2014,Discontinued
388,Trail Blazer,mountain,Specialized,770.53,269.41,616.33,XYZ Company,3/4/2000,4/24/2006,Discontinued
389,Trail Blazer,cruiser,Cannondale,678.61,977.43,183.31,ABC Suppliers,11/3/2004,9/5/2005,Available
390,Mountain Beast,road,Cannondale,939.64,321.4,715.16,XYZ Company,9/23/2017,10/31/2017,Available
391,City Slicker,cruiser,Scott,62.36,668.75,42.92,XYZ Company,11/23/2022,6/4/2006,Available
392,Trail Blazer,cruiser,Giant,184.38,282.93,654.58,XYZ Company,6/8/2007,8/8/2023,Available
393,Speed Demon,mountain,Scott,546.95,599.33,493.35,ABC Suppliers,11/1/2005,3/22/2018,Out of Stock
394,City Slicker,BMX,Giant,405.62,967.1,752.03,ABC Suppliers,12/16/2016,6/22/2005,Discontinued
395,Speed Demon,mountain,Specialized,952.29,632.55,952.71,XYZ Company,2/14/2006,10/5/2017,Discontinued
396,Speed Demon,road,Trek,228.86,423.2,10.14,Best Deals Inc.,6/24/2014,10/3/2004,Out of Stock
397,Trail Blazer,mountain,Trek,621.39,932.99,212.77,ABC Suppliers,4/1/2020,10/13/2023,Out of Stock
398,Trail Blazer,mountain,Trek,590.19,443.26,255.03,Best Deals Inc.,9/13/2022,5/2/2021,Out of Stock
399,City Slicker,road,Cannondale,113.57,438.42,746.75,Best Deals Inc.,2/9/2012,8/5/2015,Available
400,Trail Blazer,hybrid,Bianchi,741.35,992.23,78.41,ABC Suppliers,1/14/2000,6/14/2024,Out of Stock
401,Trail Blazer,road,Scott,751.97,929.33,285.39,XYZ Company,1/12/2011,4/15/2014,Discontinued
402,Speed Demon,cruiser,Cannondale,362.79,836.23,502.85,ABC Suppliers,7/26/2002,8/21/2014,Discontinued
403,Speed Demon,cruiser,Bianchi,154.35,322.55,937.82,Best Deals Inc.,7/17/2021,2/13/2010,Available
404,Mountain Beast,cruiser,Bianchi,283.49,930.82,225.83,ABC Suppliers,8/23/2022,5/29/2002,Discontinued
405,Urban Cruiser,hybrid,Giant,237.0,533.63,745.72,ABC Suppliers,4/8/2021,7/20/2004,Available
406,Speed Demon,hybrid,Specialized,272.02,455.25,915.47,123 Distributors,10/28/2005,2/12/2016,Out of Stock
407,Urban Cruiser,cruiser,Cannondale,362.1,169.92,145.53,Best Deals Inc.,3/15/2012,1/12/2002,Out of Stock
408,Mountain Beast,cruiser,Specialized,673.69,939.78,491.67,XYZ Company,1/9/2003,2/20/2011,Out of Stock
409,Urban Cruiser,hybrid,Bianchi,212.75,305.87,639.36,ABC Suppliers,10/28/2002,9/17/2003,Discontinued
410,Trail Blazer,mountain,Bianchi,378.75,660.53,470.94,Best Deals Inc.,9/3/2009,2/25/2010,Out of Stock
411,Speed Demon,hybrid,Trek,713.67,187.31,705.92,ABC Suppliers,1/28/2000,11/20/2021,Available
412,City Slicker,cruiser,Scott,406.31,887.12,313.02,XYZ Company,9/5/2002,3/10/2003,Discontinued
413,Mountain Beast,cruiser,Giant,28.77,552.6,266.97,123 Distributors,8/27/2000,12/21/2023,Out of Stock
414,City Slicker,mountain,Cannondale,226.19,576.15,187.88,Best Deals Inc.,9/1/2000,12/4/2010,Discontinued
415,Mountain Beast,BMX,Cannondale,16.98,723.9,604.14,ABC Suppliers,7/7/2019,5/3/2020,Available
416,Urban Cruiser,hybrid,Scott,836.01,878.21,578.12,ABC Suppliers,4/10/2009,7/27/2007,Available
417,Trail Blazer,mountain,Cannondale,645.42,787.87,748.47,Best Deals Inc.,5/8/2022,2/26/2019,Discontinued
418,Urban Cruiser,road,Trek,989.67,782.46,13.71,XYZ Company,7/1/2007,11/25/2008,Available
419,City Slicker,hybrid,Bianchi,659.89,960.02,166.96,123 Distributors,7/12/2001,1/8/2015,Out of Stock
420,Trail Blazer,mountain,Cannondale,966.46,947.57,903.58,123 Distributors,1/28/2019,8/17/2020,Discontinued
421,City Slicker,mountain,Bianchi,870.66,420.75,11.48,123 Distributors,11/3/2020,4/24/2014,Discontinued
422,Urban Cruiser,BMX,Specialized,357.17,147.09,194.15,123 Distributors,10/7/2017,4/7/2022,Available
423,Urban Cruiser,road,Cannondale,29.93,297.36,584.27,Best Deals Inc.,1/13/2011,10/13/2012,Out of Stock
424,Urban Cruiser,hybrid,Bianchi,297.48,156.54,374.48,Best Deals Inc.,6/30/2001,5/9/2009,Out of Stock
425,City Slicker,cruiser,Giant,871.81,335.05,61.08,Best Deals Inc.,7/3/2004,5/4/2006,Discontinued
426,Mountain Beast,cruiser,Bianchi,236.03,237.96,343.47,123 Distributors,6/1/2017,10/24/2018,Out of Stock
427,Trail Blazer,hybrid,Cannondale,535.76,214.34,854.59,123 Distributors,3/3/2008,7/20/2011,Out of Stock
428,Mountain Beast,mountain,Bianchi,40.28,355.13,523.11,123 Distributors,11/13/2010,11/24/2013,Out of Stock
429,City Slicker,BMX,Scott,856.94,814.12,643.33,123 Distributors,9/11/2019,2/15/2005,Available
430,Urban Cruiser,mountain,Trek,685.25,263.48,477.52,XYZ Company,10/3/2021,3/7/2019,Out of Stock
431,City Slicker,cruiser,Trek,615.05,53.82,50.98,XYZ Company,9/12/2011,2/8/2019,Discontinued
432,City Slicker,BMX,Bianchi,774.6,720.99,690.29,XYZ Company,12/12/2000,5/11/2020,Out of Stock
433,Speed Demon,road,Scott,187.25,732.65,566.73,ABC Suppliers,11/2/2021,8/19/2017,Out of Stock
434,Speed Demon,cruiser,Bianchi,910.89,562.44,678.86,Best Deals Inc.,2/28/2018,6/26/2024,Discontinued
435,Mountain Beast,hybrid,Cannondale,935.72,496.38,666.61,Best Deals Inc.,10/21/2020,12/28/2007,Discontinued
436,Trail Blazer,cruiser,Scott,47.4,817.9,263.18,123 Distributors,12/8/2006,4/7/2010,Available
437,Speed Demon,cruiser,Cannondale,153.35,445.26,45.56,XYZ Company,1/11/2007,1/16/2016,Available
438,City Slicker,cruiser,Trek,668.41,62.39,516.38,ABC Suppliers,7/26/2022,4/20/2018,Out of Stock
439,Mountain Beast,mountain,Bianchi,779.11,598.16,883.06,Best Deals Inc.,1/25/2020,12/6/2003,Discontinued
440,Mountain Beast,mountain,Scott,443.08,541.86,11.36,Best Deals Inc.,12/1/2010,4/9/2006,Out of Stock
441,City Slicker,cruiser,Scott,238.6,613.06,439.27,XYZ Company,9/5/2012,7/19/2019,Discontinued
442,City Slicker,road,Trek,551.51,692.29,647.43,123 Distributors,12/28/2005,6/1/2008,Out of Stock
443,Trail Blazer,BMX,Bianchi,560.31,905.17,593.61,123 Distributors,8/11/2017,9/18/2020,Discontinued
444,City Slicker,hybrid,Trek,718.05,755.71,418.05,XYZ Company,10/23/2010,1/15/2007,Out of Stock
445,Trail Blazer,mountain,Giant,640.15,620.06,485.89,123 Distributors,5/30/2017,10/22/2022,Out of Stock
446,City Slicker,mountain,Giant,834.07,708.26,682.16,XYZ Company,7/27/2005,4/2/2016,Discontinued
447,Trail Blazer,mountain,Giant,801.11,499.97,517.74,123 Distributors,12/13/2006,6/15/2017,Out of Stock
448,City Slicker,mountain,Scott,13.05,190.07,915.07,ABC Suppliers,12/25/2004,5/13/2018,Available
449,Mountain Beast,road,Cannondale,750.43,153.76,270.27,123 Distributors,2/11/2021,2/22/2014,Available
450,Urban Cruiser,BMX,Bianchi,281.69,942.69,119.03,ABC Suppliers,10/13/2013,11/7/2023,Out of Stock
451,Trail Blazer,hybrid,Bianchi,270.28,947.49,336.97,Best Deals Inc.,9/22/2016,5/27/2009,Discontinued
452,Mountain Beast,hybrid,Specialized,670.82,743.2,765.59,123 Distributors,2/13/2005,4/11/2011,Out of Stock
453,Mountain Beast,road,Giant,123.05,223.35,6.24,123 Distributors,2/6/2009,2/4/2019,Out of Stock
454,City Slicker,mountain,Cannondale,407.31,919.81,444.6,ABC Suppliers,7/18/2016,5/31/2012,Discontinued
455,Trail Blazer,hybrid,Cannondale,143.12,824.92,160.41,Best Deals Inc.,12/20/2000,2/1/2024,Available
456,Urban Cruiser,mountain,Trek,21.19,255.73,729.24,XYZ Company,12/25/2014,9/9/2010,Discontinued
457,City Slicker,BMX,Trek,476.22,715.91,867.0,ABC Suppliers,4/20/2019,1/9/2016,Out of Stock
458,Mountain Beast,mountain,Scott,486.95,938.45,538.26,Best Deals Inc.,9/15/2007,9/2/2006,Available
459,Urban Cruiser,BMX,Specialized,511.79,983.37,251.6,Best Deals Inc.,9/11/2015,4/11/2009,Discontinued
460,City Slicker,cruiser,Trek,633.22,810.84,959.74,XYZ Company,12/22/2021,1/21/2012,Out of Stock
461,Mountain Beast,BMX,Trek,312.64,303.28,416.83,123 Distributors,4/21/2017,12/12/2017,Discontinued
462,Trail Blazer,mountain,Giant,562.24,164.98,965.39,123 Distributors,3/9/2006,11/23/2017,Available
463,Urban Cruiser,hybrid,Cannondale,24.53,401.02,391.39,ABC Suppliers,12/9/2001,7/5/2022,Out of Stock
464,Urban Cruiser,mountain,Cannondale,731.38,19.16,771.54,XYZ Company,4/29/2011,10/29/2023,Discontinued
465,Trail Blazer,hybrid,Cannondale,706.25,205.44,360.28,Best Deals Inc.,11/8/2018,3/26/2015,Available
466,Trail Blazer,BMX,Bianchi,61.78,40.4,300.2,123 Distributors,9/16/2019,9/14/2002,Available
467,Speed Demon,road,Specialized,22.22,55.95,580.15,Best Deals Inc.,9/29/2015,3/4/2024,Out of Stock
468,City Slicker,BMX,Trek,672.76,723.26,826.66,123 Distributors,7/25/2015,8/7/2004,Out of Stock
469,City Slicker,cruiser,Trek,958.27,526.18,24.71,Best Deals Inc.,12/25/2010,1/20/2002,Out of Stock
470,Speed Demon,road,Bianchi,46.5,264.45,529.38,XYZ Company,11/1/2014,10/23/2014,Out of Stock
471,City Slicker,BMX,Scott,427.63,699.24,610.36,XYZ Company,8/17/2004,2/1/2006,Out of Stock
472,City Slicker,hybrid,Giant,751.11,183.95,944.63,Best Deals Inc.,4/4/2001,6/8/2020,Discontinued
473,City Slicker,road,Giant,505.36,788.07,825.65,Best Deals Inc.,12/8/2001,1/22/2014,Available
474,Trail Blazer,road,Specialized,555.81,378.71,120.63,XYZ Company,9/3/2018,9/30/2002,Discontinued
475,Trail Blazer,BMX,Scott,48.08,168.03,535.86,ABC Suppliers,10/28/2017,4/11/2021,Available
476,City Slicker,road,Specialized,509.21,824.55,442.38,XYZ Company,1/21/2018,1/21/2003,Discontinued
477,Speed Demon,road,Trek,341.5,18.5,510.41,ABC Suppliers,5/24/2006,8/2/2008,Available
478,Mountain Beast,cruiser,Scott,33.83,83.79,437.9,Best Deals Inc.,7/10/2019,2/1/2009,Out of Stock
479,Urban Cruiser,hybrid,Bianchi,13.32,562.84,755.49,123 Distributors,9/27/2012,6/20/2005,Discontinued
